DATE;PRCP;TMAX;TMIN;RAIN
15/06/2011;6;65;48;TRUE
16/06/2011;0;70;46;FALSE
17/06/2011;0;71;46;FALSE
18/06/2011;41;58;53;TRUE
19/06/2011;3;63;51;TRUE
20/06/2011;0;70;54;FALSE
21/06/2011;0;78;54;FALSE
22/06/2011;0;67;52;FALSE
23/06/2011;7;66;50;TRUE
24/06/2011;26;67;51;TRUE
25/06/2011;1;68;51;TRUE
26/06/2011;0;72;48;FALSE
27/06/2011;0;69;58;FALSE
28/06/2011;0;74;58;FALSE
29/06/2011;0;67;54;FALSE
30/06/2011;0;67;53;FALSE
01/07/2011;0;72;49;FALSE
02/07/2011;0;82;52;FALSE
03/07/2011;0;72;56;FALSE
04/07/2011;0;78;51;FALSE
05/07/2011;0;81;51;FALSE
06/07/2011;0;84;57;FALSE
07/07/2011;3;67;54;TRUE
08/07/2011;0;71;51;FALSE
09/07/2011;0;74;52;FALSE
10/07/2011;0;76;55;FALSE
11/07/2011;0;75;55;FALSE
12/07/2011;8;70;57;TRUE
13/07/2011;0;73;55;FALSE
14/07/2011;2;62;56;TRUE
15/07/2011;2;76;56;TRUE
16/07/2011;35;74;57;TRUE
17/07/2011;7;63;55;TRUE
18/07/2011;0;74;50;FALSE
19/07/2011;0;70;55;FALSE
20/07/2011;0;74;54;FALSE
21/07/2011;0;70;57;FALSE
22/07/2011;0;72;51;FALSE
23/07/2011;0;79;54;FALSE
24/07/2011;0;83;58;FALSE
25/07/2011;13;63;57;TRUE
26/07/2011;0;70;57;FALSE
27/07/2011;0;72;57;FALSE
28/07/2011;0;78;54;FALSE
29/07/2011;0;76;60;FALSE
30/07/2011;0;79;56;FALSE
31/07/2011;0;71;58;FALSE
01/08/2011;0;77;54;FALSE
02/08/2011;0;77;55;FALSE
03/08/2011;0;79;58;FALSE
04/08/2011;0;81;57;FALSE
05/08/2011;0;66;57;FALSE
06/08/2011;0;73;58;FALSE
07/08/2011;0;74;56;FALSE
08/08/2011;0;70;54;FALSE
09/08/2011;0;70;55;FALSE
10/08/2011;0;71;55;FALSE
11/08/2011;0;74;54;FALSE
12/08/2011;0;76;52;FALSE
13/08/2011;0;70;53;FALSE
14/08/2011;0;71;55;FALSE
15/08/2011;0;74;57;FALSE
16/08/2011;0;78;55;FALSE
17/08/2011;0;77;53;FALSE
18/08/2011;0;73;54;FALSE
19/08/2011;0;78;53;FALSE
20/08/2011;0;85;59;FALSE
21/08/2011;0;87;59;FALSE
22/08/2011;12;71;60;TRUE
23/08/2011;0;77;60;FALSE
24/08/2011;0;84;57;FALSE
25/08/2011;0;82;58;FALSE
26/08/2011;0;84;59;FALSE
27/08/2011;0;84;56;FALSE
28/08/2011;0;80;54;FALSE
29/08/2011;0;70;57;FALSE
30/08/2011;1;69;54;TRUE
31/08/2011;0;69;52;FALSE
01/09/2011;0;73;50;FALSE
02/09/2011;0;71;56;FALSE
03/09/2011;0;82;53;FALSE
04/09/2011;0;83;52;FALSE
05/09/2011;0;82;54;FALSE
06/09/2011;0;84;53;FALSE
07/09/2011;0;83;54;FALSE
08/09/2011;0;85;58;FALSE
09/09/2011;0;85;56;FALSE
10/09/2011;0;84;56;FALSE
11/09/2011;0;85;59;FALSE
12/09/2011;0;68;57;FALSE
13/09/2011;0;64;57;FALSE
14/09/2011;0;67;58;FALSE
15/09/2011;0;65;54;FALSE
16/09/2011;0;64;52;FALSE
17/09/2011;2;62;52;TRUE
18/09/2011;28;65;52;TRUE
19/09/2011;1;69;54;TRUE
20/09/2011;0;77;48;FALSE
21/09/2011;0;76;60;FALSE
22/09/2011;0;76;62;FALSE
23/09/2011;0;80;63;FALSE
24/09/2011;0;75;60;FALSE
25/09/2011;19;67;55;TRUE
26/09/2011;59;61;53;TRUE
27/09/2011;1;65;51;TRUE
28/09/2011;0;65;48;FALSE
29/09/2011;0;77;46;FALSE
30/09/2011;1;65;51;TRUE
01/10/2011;2;59;50;TRUE
02/10/2011;37;64;49;TRUE
03/10/2011;1;62;52;TRUE
04/10/2011;5;63;49;TRUE
05/10/2011;9;55;49;TRUE
06/10/2011;11;58;49;TRUE
07/10/2011;6;55;50;TRUE
08/10/2011;2;65;46;TRUE
09/10/2011;1;60;51;TRUE
10/10/2011;25;59;51;TRUE
11/10/2011;89;59;52;TRUE
12/10/2011;0;59;48;FALSE
13/10/2011;0;59;43;FALSE
14/10/2011;1;58;45;TRUE
15/10/2011;0;57;43;FALSE
16/10/2011;0;50;42;FALSE
17/10/2011;0;61;42;FALSE
18/10/2011;0;67;45;FALSE
19/10/2011;0;59;47;FALSE
20/10/2011;0;59;47;FALSE
21/10/2011;12;58;50;TRUE
22/10/2011;58;60;55;TRUE
23/10/2011;0;57;48;FALSE
24/10/2011;0;57;45;FALSE
25/10/2011;0;54;40;FALSE
26/10/2011;2;50;37;TRUE
27/10/2011;0;54;41;FALSE
28/10/2011;5;54;42;TRUE
29/10/2011;0;56;44;FALSE
30/10/2011;16;57;44;TRUE
31/10/2011;0;53;42;FALSE
01/11/2011;0;52;37;FALSE
02/11/2011;35;52;34;TRUE
03/11/2011;0;52;40;FALSE
04/11/2011;5;44;37;TRUE
05/11/2011;0;50;36;FALSE
06/11/2011;0;49;32;FALSE
07/11/2011;1;49;39;TRUE
08/11/2011;0;55;42;FALSE
09/11/2011;0;62;46;FALSE
10/11/2011;0;59;40;FALSE
11/11/2011;23;51;38;TRUE
12/11/2011;25;49;34;TRUE
13/11/2011;2;49;41;TRUE
14/11/2011;0;47;35;FALSE
15/11/2011;0;48;32;FALSE
16/11/2011;49;52;34;TRUE
17/11/2011;28;48;35;TRUE
18/11/2011;8;39;33;TRUE
19/11/2011;0;41;31;FALSE
20/11/2011;0;39;27;FALSE
21/11/2011;3;50;33;TRUE
22/11/2011;176;52;41;TRUE
23/11/2011;55;53;40;TRUE
24/11/2011;26;45;37;TRUE
25/11/2011;0;48;36;FALSE
26/11/2011;2;51;41;TRUE
27/11/2011;42;56;44;TRUE
28/11/2011;0;48;37;FALSE
29/11/2011;9;44;35;TRUE
30/11/2011;0;45;37;FALSE
01/12/2011;0;41;29;FALSE
02/12/2011;1;44;32;TRUE
03/12/2011;0;42;31;FALSE
04/12/2011;0;43;31;FALSE
05/12/2011;0;42;28;FALSE
06/12/2011;0;38;28;FALSE
07/12/2011;0;41;35;FALSE
08/12/2011;0;40;32;FALSE
09/12/2011;0;40;26;FALSE
10/12/2011;0;40;31;FALSE
11/12/2011;2;40;35;TRUE
12/12/2011;0;39;28;FALSE
13/12/2011;0;41;26;FALSE
14/12/2011;0;40;33;FALSE
15/12/2011;3;44;38;TRUE
16/12/2011;0;49;40;FALSE
17/12/2011;0;50;33;FALSE
18/12/2011;19;46;35;TRUE
19/12/2011;0;46;36;FALSE
20/12/2011;0;44;37;FALSE
21/12/2011;0;45;32;FALSE
22/12/2011;0;38;27;FALSE
23/12/2011;2;49;35;TRUE
24/12/2011;0;52;43;FALSE
25/12/2011;3;50;37;TRUE
26/12/2011;5;42;37;TRUE
27/12/2011;9;51;40;TRUE
28/12/2011;63;53;48;TRUE
29/12/2011;29;51;44;TRUE
30/12/2011;7;49;36;TRUE
31/12/2011;0;43;32;FALSE
01/01/2012;0;55;41;FALSE
02/01/2012;43;51;37;TRUE
03/01/2012;3;53;45;TRUE
04/01/2012;8;54;42;TRUE
05/01/2012;5;48;37;TRUE
06/01/2012;1;40;36;TRUE
07/01/2012;0;45;37;FALSE
08/01/2012;0;50;37;FALSE
09/01/2012;17;49;41;TRUE
10/01/2012;4;43;33;TRUE
11/01/2012;0;43;30;FALSE
12/01/2012;0;43;29;FALSE
13/01/2012;0;41;27;FALSE
14/01/2012;16;40;33;TRUE
15/01/2012;21;34;26;TRUE
16/01/2012;1;35;27;TRUE
17/01/2012;32;38;32;TRUE
18/01/2012;78;32;27;TRUE
19/01/2012;6;30;27;TRUE
20/01/2012;53;45;30;TRUE
21/01/2012;12;47;38;TRUE
22/01/2012;24;44;36;TRUE
23/01/2012;0;47;34;FALSE
24/01/2012;34;50;36;TRUE
25/01/2012;32;48;40;TRUE
26/01/2012;19;48;34;TRUE
27/01/2012;0;44;28;FALSE
28/01/2012;0;44;33;FALSE
29/01/2012;109;49;39;TRUE
30/01/2012;14;47;43;TRUE
31/01/2012;7;49;43;TRUE
01/02/2012;53;48;38;TRUE
02/02/2012;0;47;35;FALSE
03/02/2012;0;58;36;FALSE
04/02/2012;0;60;41;FALSE
05/02/2012;0;57;35;FALSE
06/02/2012;0;61;35;FALSE
07/02/2012;1;60;46;TRUE
08/02/2012;11;50;41;TRUE
09/02/2012;1;52;46;TRUE
10/02/2012;1;55;44;TRUE
11/02/2012;3;48;42;TRUE
12/02/2012;4;47;41;TRUE
13/02/2012;45;45;40;TRUE
14/02/2012;1;44;34;TRUE
15/02/2012;0;45;33;FALSE
16/02/2012;7;45;38;TRUE
17/02/2012;68;50;40;TRUE
18/02/2012;25;44;39;TRUE
19/02/2012;0;44;36;FALSE
20/02/2012;12;46;35;TRUE
21/02/2012;3;50;46;TRUE
22/02/2012;34;50;37;TRUE
23/02/2012;0;47;37;FALSE
24/02/2012;45;44;40;TRUE
25/02/2012;0;45;37;FALSE
26/02/2012;5;41;30;TRUE
27/02/2012;0;44;28;FALSE
28/02/2012;14;44;31;TRUE
29/02/2012;3;41;34;TRUE
01/03/2012;0;43;34;FALSE
02/03/2012;8;44;39;TRUE
03/03/2012;0;54;44;FALSE
04/03/2012;0;51;44;FALSE
05/03/2012;27;46;34;TRUE
06/03/2012;2;44;32;TRUE
07/03/2012;0;48;29;FALSE
08/03/2012;0;60;33;FALSE
09/03/2012;14;49;41;TRUE
10/03/2012;41;45;43;TRUE
11/03/2012;54;44;37;TRUE
12/03/2012;76;47;33;TRUE
13/03/2012;37;42;33;TRUE
14/03/2012;34;46;34;TRUE
15/03/2012;94;52;42;TRUE
16/03/2012;33;48;39;TRUE
17/03/2012;37;50;33;TRUE
18/03/2012;14;41;31;TRUE
19/03/2012;8;45;30;TRUE
20/03/2012;14;46;36;TRUE
21/03/2012;5;48;34;TRUE
22/03/2012;16;50;35;TRUE
23/03/2012;0;54;33;FALSE
24/03/2012;0;59;38;FALSE
25/03/2012;0;56;36;FALSE
26/03/2012;0;55;43;FALSE
27/03/2012;19;58;44;TRUE
28/03/2012;5;51;45;TRUE
29/03/2012;108;50;43;TRUE
30/03/2012;22;49;41;TRUE
31/03/2012;52;50;37;TRUE
01/04/2012;6;48;40;TRUE
02/04/2012;0;62;40;FALSE
03/04/2012;6;53;38;TRUE
04/04/2012;0;51;37;FALSE
05/04/2012;18;49;37;TRUE
06/04/2012;1;52;38;TRUE
07/04/2012;0;61;35;FALSE
08/04/2012;0;70;45;FALSE
09/04/2012;0;68;43;FALSE
10/04/2012;0;64;48;FALSE
11/04/2012;9;52;45;TRUE
12/04/2012;2;57;42;TRUE
13/04/2012;0;59;39;FALSE
14/04/2012;0;60;38;FALSE
15/04/2012;0;61;45;FALSE
16/04/2012;32;56;44;TRUE
17/04/2012;7;50;40;TRUE
18/04/2012;7;56;45;TRUE
19/04/2012;43;57;41;TRUE
20/04/2012;26;56;44;TRUE
21/04/2012;0;68;40;FALSE
22/04/2012;0;74;47;FALSE
23/04/2012;0;71;48;FALSE
24/04/2012;17;57;50;TRUE
25/04/2012;42;62;48;TRUE
26/04/2012;15;57;44;TRUE
27/04/2012;3;56;43;TRUE
28/04/2012;0;61;47;FALSE
29/04/2012;17;60;48;TRUE
30/04/2012;17;55;45;TRUE
01/05/2012;2;53;43;TRUE
02/05/2012;2;56;42;TRUE
03/05/2012;73;52;45;TRUE
04/05/2012;7;54;43;TRUE
05/05/2012;0;56;41;FALSE
06/05/2012;0;64;41;FALSE
07/05/2012;0;75;43;FALSE
08/05/2012;0;65;49;FALSE
09/05/2012;0;56;44;FALSE
10/05/2012;0;58;39;FALSE
11/05/2012;0;65;40;FALSE
12/05/2012;0;76;44;FALSE
13/05/2012;0;78;49;FALSE
14/05/2012;0;80;55;FALSE
15/05/2012;0;76;49;FALSE
16/05/2012;0;67;49;FALSE
17/05/2012;0;64;44;FALSE
18/05/2012;0;60;46;FALSE
19/05/2012;0;67;45;FALSE
20/05/2012;25;58;53;TRUE
21/05/2012;55;62;50;TRUE
22/05/2012;24;55;48;TRUE
23/05/2012;1;58;48;TRUE
24/05/2012;0;63;48;FALSE
25/05/2012;0;72;48;FALSE
26/05/2012;0;72;48;FALSE
27/05/2012;0;63;53;FALSE
28/05/2012;0;62;50;FALSE
29/05/2012;0;61;46;FALSE
30/05/2012;1;66;52;TRUE
31/05/2012;15;64;54;TRUE
01/06/2012;26;68;55;TRUE
02/06/2012;1;66;51;TRUE
03/06/2012;0;63;49;FALSE
04/06/2012;5;55;48;TRUE
05/06/2012;63;56;47;TRUE
06/06/2012;0;61;43;FALSE
07/06/2012;65;61;48;TRUE
08/06/2012;6;59;47;TRUE
09/06/2012;0;63;47;FALSE
10/06/2012;0;66;50;FALSE
11/06/2012;0;74;50;FALSE
12/06/2012;3;65;55;TRUE
13/06/2012;0;61;52;FALSE
14/06/2012;0;63;50;FALSE
15/06/2012;0;72;49;FALSE
16/06/2012;0;70;59;FALSE
17/06/2012;0;66;53;FALSE
18/06/2012;12;63;50;TRUE
19/06/2012;4;67;50;TRUE
20/06/2012;0;76;50;FALSE
21/06/2012;0;75;53;FALSE
22/06/2012;62;57;53;TRUE
23/06/2012;34;60;49;TRUE
24/06/2012;0;67;49;FALSE
25/06/2012;2;67;52;TRUE
26/06/2012;0;65;51;FALSE
27/06/2012;0;73;48;FALSE
28/06/2012;0;72;53;FALSE
29/06/2012;1;71;59;TRUE
30/06/2012;12;68;56;TRUE
01/07/2012;0;68;54;FALSE
02/07/2012;8;66;53;TRUE
03/07/2012;23;65;51;TRUE
04/07/2012;0;69;49;FALSE
05/07/2012;0;76;51;FALSE
06/07/2012;0;77;52;FALSE
07/07/2012;0;80;55;FALSE
08/07/2012;0;83;58;FALSE
09/07/2012;6;77;55;TRUE
10/07/2012;0;75;52;FALSE
11/07/2012;0;82;56;FALSE
12/07/2012;0;78;56;FALSE
13/07/2012;2;74;57;TRUE
14/07/2012;0;77;59;FALSE
15/07/2012;0;66;56;FALSE
16/07/2012;1;79;56;TRUE
17/07/2012;0;71;59;FALSE
18/07/2012;0;70;58;FALSE
19/07/2012;0;77;58;FALSE
20/07/2012;6;67;57;TRUE
21/07/2012;0;75;57;FALSE
22/07/2012;4;69;54;TRUE
23/07/2012;0;66;52;FALSE
24/07/2012;0;74;54;FALSE
25/07/2012;0;80;55;FALSE
26/07/2012;0;78;55;FALSE
27/07/2012;0;66;57;FALSE
28/07/2012;0;72;56;FALSE
29/07/2012;0;73;59;FALSE
30/07/2012;0;67;56;FALSE
31/07/2012;0;73;57;FALSE
01/08/2012;0;75;56;FALSE
02/08/2012;0;74;54;FALSE
03/08/2012;0;81;55;FALSE
04/08/2012;0;93;62;FALSE
05/08/2012;0;93;64;FALSE
06/08/2012;0;83;60;FALSE
07/08/2012;0;70;59;FALSE
08/08/2012;0;72;59;FALSE
09/08/2012;0;76;58;FALSE
10/08/2012;0;78;54;FALSE
11/08/2012;0;83;56;FALSE
12/08/2012;0;87;59;FALSE
13/08/2012;0;87;59;FALSE
14/08/2012;0;84;57;FALSE
15/08/2012;0;88;62;FALSE
16/08/2012;0;94;65;FALSE
17/08/2012;0;91;61;FALSE
18/08/2012;0;71;58;FALSE
19/08/2012;0;74;59;FALSE
20/08/2012;0;78;59;FALSE
21/08/2012;0;74;56;FALSE
22/08/2012;0;72;56;FALSE
23/08/2012;0;70;57;FALSE
24/08/2012;0;72;50;FALSE
25/08/2012;0;79;53;FALSE
26/08/2012;0;70;54;FALSE
27/08/2012;0;75;56;FALSE
28/08/2012;0;73;54;FALSE
29/08/2012;0;73;56;FALSE
30/08/2012;0;73;55;FALSE
31/08/2012;0;72;51;FALSE
01/09/2012;0;71;51;FALSE
02/09/2012;0;70;50;FALSE
03/09/2012;0;73;55;FALSE
04/09/2012;0;76;52;FALSE
05/09/2012;0;79;53;FALSE
06/09/2012;0;83;58;FALSE
07/09/2012;0;90;56;FALSE
08/09/2012;0;77;56;FALSE
09/09/2012;1;66;57;TRUE
10/09/2012;1;68;53;TRUE
11/09/2012;0;68;48;FALSE
12/09/2012;0;72;50;FALSE
13/09/2012;0;82;53;FALSE
14/09/2012;0;79;52;FALSE
15/09/2012;0;72;52;FALSE
16/09/2012;0;76;49;FALSE
17/09/2012;0;82;53;FALSE
18/09/2012;0;82;53;FALSE
19/09/2012;0;75;53;FALSE
20/09/2012;0;67;50;FALSE
21/09/2012;0;61;55;FALSE
22/09/2012;1;67;53;TRUE
23/09/2012;0;67;50;FALSE
24/09/2012;0;70;50;FALSE
25/09/2012;0;67;52;FALSE
26/09/2012;0;67;49;FALSE
27/09/2012;0;73;50;FALSE
28/09/2012;0;77;54;FALSE
29/09/2012;0;69;54;FALSE
30/09/2012;0;70;46;FALSE
01/10/2012;0;74;48;FALSE
02/10/2012;0;64;50;FALSE
03/10/2012;0;66;46;FALSE
04/10/2012;0;66;47;FALSE
05/10/2012;0;71;48;FALSE
06/10/2012;0;75;46;FALSE
07/10/2012;0;75;46;FALSE
08/10/2012;0;70;46;FALSE
09/10/2012;0;61;48;FALSE
10/10/2012;0;54;47;FALSE
11/10/2012;0;57;45;FALSE
12/10/2012;8;57;48;TRUE
13/10/2012;19;60;54;TRUE
14/10/2012;65;64;56;TRUE
15/10/2012;31;63;52;TRUE
16/10/2012;0;61;47;FALSE
17/10/2012;0;58;43;FALSE
18/10/2012;82;64;44;TRUE
19/10/2012;19;59;49;TRUE
20/10/2012;2;52;43;TRUE
21/10/2012;25;53;40;TRUE
22/10/2012;35;46;38;TRUE
23/10/2012;0;52;42;FALSE
24/10/2012;28;53;43;TRUE
25/10/2012;0;53;44;FALSE
26/10/2012;6;52;45;TRUE
27/10/2012;91;58;49;TRUE
28/10/2012;24;58;50;TRUE
29/10/2012;43;60;50;TRUE
30/10/2012;136;59;54;TRUE
31/10/2012;57;60;52;TRUE
01/11/2012;38;59;51;TRUE
02/11/2012;22;59;51;TRUE
03/11/2012;2;60;52;TRUE
04/11/2012;32;64;55;TRUE
05/11/2012;3;59;46;TRUE
06/11/2012;1;55;44;TRUE
07/11/2012;0;54;39;FALSE
08/11/2012;0;50;34;FALSE
09/11/2012;0;48;34;FALSE
10/11/2012;0;46;31;FALSE
11/11/2012;6;48;34;TRUE
12/11/2012;14;55;43;TRUE
13/11/2012;21;52;46;TRUE
14/11/2012;3;52;41;TRUE
15/11/2012;0;49;37;FALSE
16/11/2012;22;49;36;TRUE
17/11/2012;24;54;43;TRUE
18/11/2012;31;50;43;TRUE
19/11/2012;213;56;47;TRUE
20/11/2012;15;52;45;TRUE
21/11/2012;44;47;39;TRUE
22/11/2012;0;48;37;FALSE
23/11/2012;126;49;43;TRUE
24/11/2012;0;48;39;FALSE
25/11/2012;0;47;34;FALSE
26/11/2012;0;49;35;FALSE
27/11/2012;0;50;35;FALSE
28/11/2012;11;49;36;TRUE
29/11/2012;6;55;46;TRUE
30/11/2012;14;59;46;TRUE
01/12/2012;16;56;47;TRUE
02/12/2012;77;47;45;TRUE
03/12/2012;51;49;45;TRUE
04/12/2012;56;53;45;TRUE
05/12/2012;6;48;40;TRUE
06/12/2012;6;45;43;TRUE
07/12/2012;4;46;38;TRUE
08/12/2012;0;44;38;FALSE
09/12/2012;6;44;37;TRUE
10/12/2012;2;45;42;TRUE
11/12/2012;12;46;42;TRUE
12/12/2012;32;44;40;TRUE
13/12/2012;9;45;38;TRUE
14/12/2012;31;43;34;TRUE
15/12/2012;21;40;33;TRUE
16/12/2012;89;44;38;TRUE
17/12/2012;8;47;35;TRUE
18/12/2012;13;39;33;TRUE
19/12/2012;54;47;35;TRUE
20/12/2012;52;45;33;TRUE
21/12/2012;7;47;29;TRUE
22/12/2012;13;47;39;TRUE
23/12/2012;26;45;38;TRUE
24/12/2012;1;42;37;TRUE
25/12/2012;53;42;37;TRUE
26/12/2012;18;44;38;TRUE
27/12/2012;16;46;38;TRUE
28/12/2012;0;47;39;FALSE
29/12/2012;6;41;38;TRUE
30/12/2012;0;40;32;FALSE
31/12/2012;0;38;30;FALSE
01/01/2013;0;41;27;FALSE
02/01/2013;0;43;30;FALSE
03/01/2013;16;44;29;TRUE
04/01/2013;1;50;36;TRUE
05/01/2013;12;44;40;TRUE
06/01/2013;8;45;37;TRUE
07/01/2013;9;50;40;TRUE
08/01/2013;64;53;42;TRUE
09/01/2013;151;50;35;TRUE
10/01/2013;1;38;31;TRUE
11/01/2013;0;37;27;FALSE
12/01/2013;0;37;25;FALSE
13/01/2013;0;36;24;FALSE
14/01/2013;0;38;28;FALSE
15/01/2013;0;44;31;FALSE
16/01/2013;0;43;25;FALSE
17/01/2013;0;39;27;FALSE
18/01/2013;0;38;30;FALSE
19/01/2013;0;34;31;FALSE
20/01/2013;0;38;31;FALSE
21/01/2013;0;36;29;FALSE
22/01/2013;0;38;29;FALSE
23/01/2013;2;45;36;TRUE
24/01/2013;23;45;34;TRUE
25/01/2013;12;51;37;TRUE
26/01/2013;9;47;39;TRUE
27/01/2013;7;42;39;TRUE
28/01/2013;31;43;38;TRUE
29/01/2013;17;47;41;TRUE
30/01/2013;14;48;44;TRUE
31/01/2013;12;49;45;TRUE
01/02/2013;1;53;41;TRUE
02/02/2013;0;43;37;FALSE
03/02/2013;9;48;37;TRUE
04/02/2013;0;51;44;FALSE
05/02/2013;13;50;44;TRUE
06/02/2013;4;51;43;TRUE
07/02/2013;5;49;38;TRUE
08/02/2013;0;46;36;FALSE
09/02/2013;1;47;40;TRUE
10/02/2013;0;48;35;FALSE
11/02/2013;1;47;40;TRUE
12/02/2013;4;52;45;TRUE
13/02/2013;9;49;45;TRUE
14/02/2013;4;49;42;TRUE
15/02/2013;0;56;41;FALSE
16/02/2013;0;52;39;FALSE
17/02/2013;0;49;40;FALSE
18/02/2013;0;46;39;FALSE
19/02/2013;0;51;35;FALSE
20/02/2013;6;46;34;TRUE
21/02/2013;2;44;39;TRUE
22/02/2013;37;46;39;TRUE
23/02/2013;1;50;39;TRUE
24/02/2013;0;48;41;FALSE
25/02/2013;9;51;38;TRUE
26/02/2013;2;48;39;TRUE
27/02/2013;18;50;40;TRUE
28/02/2013;32;53;44;TRUE
01/03/2013;16;59;52;TRUE
02/03/2013;3;57;41;TRUE
03/03/2013;0;52;36;FALSE
04/03/2013;0;56;32;FALSE
05/03/2013;0;49;43;FALSE
06/03/2013;47;45;41;TRUE
07/03/2013;29;54;41;TRUE
08/03/2013;0;53;36;FALSE
09/03/2013;0;55;34;FALSE
10/03/2013;3;46;39;TRUE
11/03/2013;5;51;43;TRUE
12/03/2013;8;55;50;TRUE
13/03/2013;9;53;49;TRUE
14/03/2013;11;53;49;TRUE
15/03/2013;0;58;48;FALSE
16/03/2013;17;51;40;TRUE
17/03/2013;0;48;39;FALSE
18/03/2013;0;53;39;FALSE
19/03/2013;46;55;35;TRUE
20/03/2013;39;52;40;TRUE
21/03/2013;32;50;36;TRUE
22/03/2013;0;49;33;FALSE
23/03/2013;0;50;34;FALSE
24/03/2013;0;54;33;FALSE
25/03/2013;0;62;40;FALSE
26/03/2013;0;62;43;FALSE
27/03/2013;1;56;45;TRUE
28/03/2013;8;61;47;TRUE
29/03/2013;0;65;46;FALSE
30/03/2013;0;68;42;FALSE
31/03/2013;0;69;44;FALSE
01/04/2013;0;63;47;FALSE
02/04/2013;0;57;48;FALSE
03/04/2013;0;62;46;FALSE
04/04/2013;33;58;50;TRUE
05/04/2013;73;57;50;TRUE
06/04/2013;5;54;45;TRUE
07/04/2013;154;47;41;TRUE
08/04/2013;3;56;43;TRUE
09/04/2013;0;54;43;FALSE
10/04/2013;37;59;48;TRUE
11/04/2013;6;54;44;TRUE
12/04/2013;38;46;40;TRUE
13/04/2013;37;51;38;TRUE
14/04/2013;23;55;40;TRUE
15/04/2013;0;57;40;FALSE
16/04/2013;1;57;38;TRUE
17/04/2013;0;59;39;FALSE
18/04/2013;21;53;44;TRUE
19/04/2013;81;56;49;TRUE
20/04/2013;0;57;47;FALSE
21/04/2013;13;54;44;TRUE
22/04/2013;0;61;41;FALSE
23/04/2013;0;64;39;FALSE
24/04/2013;0;70;43;FALSE
25/04/2013;0;71;44;FALSE
26/04/2013;0;69;47;FALSE
27/04/2013;0;57;51;FALSE
28/04/2013;4;59;49;TRUE
29/04/2013;15;57;44;TRUE
30/04/2013;0;55;40;FALSE
01/05/2013;0;65;38;FALSE
02/05/2013;0;69;44;FALSE
03/05/2013;0;71;49;FALSE
04/05/2013;0;77;52;FALSE
05/05/2013;0;84;53;FALSE
06/05/2013;0;87;54;FALSE
07/05/2013;0;69;52;FALSE
08/05/2013;0;67;52;FALSE
09/05/2013;0;73;50;FALSE
10/05/2013;0;79;49;FALSE
11/05/2013;0;81;54;FALSE
12/05/2013;26;71;57;TRUE
13/05/2013;13;66;49;TRUE
14/05/2013;0;65;46;FALSE
15/05/2013;4;63;48;TRUE
16/05/2013;0;71;54;FALSE
17/05/2013;2;63;53;TRUE
18/05/2013;0;62;52;FALSE
19/05/2013;0;65;51;FALSE
20/05/2013;0;67;49;FALSE
21/05/2013;54;60;47;TRUE
22/05/2013;54;52;45;TRUE
23/05/2013;16;54;44;TRUE
24/05/2013;1;62;48;TRUE
25/05/2013;0;64;50;FALSE
26/05/2013;6;65;51;TRUE
27/05/2013;38;62;52;TRUE
28/05/2013;2;63;53;TRUE
29/05/2013;22;61;49;TRUE
30/05/2013;0;62;49;FALSE
31/05/2013;0;67;52;FALSE
01/06/2013;0;73;54;FALSE
02/06/2013;4;69;54;TRUE
03/06/2013;0;72;52;FALSE
04/06/2013;0;79;54;FALSE
05/06/2013;0;80;58;FALSE
06/06/2013;0;80;54;FALSE
07/06/2013;0;71;56;FALSE
08/06/2013;0;69;55;FALSE
09/06/2013;0;69;52;FALSE
10/06/2013;0;71;53;FALSE
11/06/2013;0;68;50;FALSE
12/06/2013;1;69;53;TRUE
13/06/2013;0;70;53;FALSE
14/06/2013;0;68;54;FALSE
15/06/2013;0;78;50;FALSE
16/06/2013;0;75;55;FALSE
17/06/2013;0;78;57;FALSE
18/06/2013;1;74;56;TRUE
19/06/2013;0;68;55;FALSE
20/06/2013;12;63;55;TRUE
21/06/2013;1;69;54;TRUE
22/06/2013;0;78;53;FALSE
23/06/2013;31;72;59;TRUE
24/06/2013;19;70;57;TRUE
25/06/2013;39;74;58;TRUE
26/06/2013;8;72;59;TRUE
27/06/2013;14;70;62;TRUE
28/06/2013;0;87;61;FALSE
29/06/2013;0;86;65;FALSE
30/06/2013;0;93;63;FALSE
01/07/2013;0;89;65;FALSE
02/07/2013;0;83;60;FALSE
03/07/2013;0;79;62;FALSE
04/07/2013;0;71;57;FALSE
05/07/2013;0;74;57;FALSE
06/07/2013;0;79;56;FALSE
07/07/2013;0;75;57;FALSE
08/07/2013;0;80;56;FALSE
09/07/2013;0;86;59;FALSE
10/07/2013;0;72;57;FALSE
11/07/2013;0;73;54;FALSE
12/07/2013;0;67;56;FALSE
13/07/2013;0;79;52;FALSE
14/07/2013;0;82;55;FALSE
15/07/2013;0;82;58;FALSE
16/07/2013;0;88;65;FALSE
17/07/2013;0;72;59;FALSE
18/07/2013;0;79;57;FALSE
19/07/2013;0;82;56;FALSE
20/07/2013;0;77;56;FALSE
21/07/2013;0;75;55;FALSE
22/07/2013;0;79;56;FALSE
23/07/2013;0;88;57;FALSE
24/07/2013;0;88;58;FALSE
25/07/2013;0;88;55;FALSE
26/07/2013;0;88;58;FALSE
27/07/2013;0;78;55;FALSE
28/07/2013;0;70;54;FALSE
29/07/2013;0;77;56;FALSE
